gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/Co-6_S2.bam
"HNRNPA3"	2785
"HNRNPA3P1"	0
"HNRNPAB"	271
"HNRNPC"	3888
"HNRNPCL1"	0
"HNRNPCL2"	0
"HNRNPCL3"	0
"HNRNPCL4"	0
"HNRNPD"	1411
"HNRNPDL"	3414
"HNRNPF"	520
"HNRNPH1"	2294
"HNRNPH2"	691
"HNRNPH3"	1000
"HNRNPK"	3836
"HNRNPKP3"	10
"HNRNPL"	1316
"HNRNPLL"	535
"HNRNPM"	977
"HNRNPR"	1728
"HNRNPU"	5365
"HNRNPUL1"	1334
"HNRNPUL2"	2048
"HNRNPUL2-BSCL2"	2603
"HOGA1"	27
"HOMER1"	1715
"HOMER2"	351
"HOMER3"	130
"HOMER3-AS1"	4
"HOMEZ"	137
"HOOK1"	741
"HOOK2"	198
"HOOK3"	2574
"HOPX"	1113
"HORMAD1"	7
"HORMAD2"	3
"HORMAD2-AS1"	5
"HOTAIR"	0
"HOTAIRM1"	1
"HOTS"	7
"HOTTIP"	0
"HOXA-AS2"	0
"HOXA-AS3"	0
"HOXA1"	0
"HOXA10"	0
"HOXA10-AS"	0
"HOXA10-HOXA9"	0
"HOXA11"	0
"HOXA11-AS"	0
"HOXA13"	0
"HOXA2"	0
"HOXA3"	1
"HOXA4"	1
"HOXA5"	0
"HOXA6"	0
"HOXA7"	0
"HOXA9"	0
"HOXB-AS1"	2
"HOXB-AS3"	0
"HOXB1"	0
"HOXB13"	0
"HOXB2"	2
"HOXB3"	0
"HOXB4"	0
"HOXB5"	0
"HOXB6"	0
"HOXB7"	0
"HOXB8"	0
"HOXB9"	0
"HOXC-AS1"	0
"HOXC-AS2"	0
"HOXC-AS3"	0
"HOXC10"	0
"HOXC11"	0
"HOXC12"	0
"HOXC13"	0
"HOXC13-AS"	0
"HOXC4"	1
"HOXC5"	0
"HOXC6"	1
"HOXC8"	0
"HOXC9"	0
"HOXD-AS2"	0
"HOXD1"	10
"HOXD10"	0
"HOXD11"	0
"HOXD12"	0
"HOXD13"	0
"HOXD3"	4
"HOXD4"	0
"HOXD8"	0
"HOXD9"	0
"HP"	4
"HP09053"	4
"HP1BP3"	2656
"HPCA"	1453
"HPCAL1"	1543
"HPCAL4"	4553
"HPD"	1
"HPDL"	8
"HPF1"	235
"HPGD"	6
"HPGDS"	14
"HPN"	17
"HPN-AS1"	34
"HPR"	83
"HPRT1"	588
"HPS1"	486
"HPS3"	311
"HPS4"	666
"HPS5"	367
"HPS6"	144
"HPSE"	50
"HPSE2"	155
"HPVC1"	0
"HPX"	3
"HPYR1"	9
"HR"	740
"HRAS"	270
"HRASLS"	67
"HRASLS2"	6
"HRASLS5"	92
"HRAT17"	0
"HRAT5"	10
"HRAT92"	49
"HRC"	18
"HRCT1"	5
"HRG"	1
"HRH1"	252
"HRH2"	293
"HRH3"	226
"HRH4"	0
"HRK"	173
"HRNR"	1
"HS1BP3"	172
"HS1BP3-IT1"	8
"HS2ST1"	840
"HS3ST1"	59
"HS3ST2"	237
"HS3ST3A1"	5
"HS3ST3B1"	10
"HS3ST4"	300
"HS3ST5"	84
"HS3ST6"	0
"HS6ST1"	1935
"HS6ST2"	195
"HS6ST2-AS1"	0
"HS6ST3"	2678
"HSBP1"	820
"HSBP1L1"	64
"HSCB"	59
"HSD11B1"	54
"HSD11B1L"	433
"HSD11B2"	9
"HSD17B1"	9
"HSD17B10"	112
"HSD17B11"	233
"HSD17B12"	882
"HSD17B13"	19
"HSD17B14"	129
"HSD17B2"	0
"HSD17B3"	24
"HSD17B3-AS1"	0
"HSD17B4"	1622
"HSD17B6"	124
"HSD17B7"	69
"HSD17B7P2"	51
"HSD17B8"	27
"HSD3B1"	0
"HSD3B2"	0
"HSD3B7"	29
"HSD3BP4"	2
"HSD52"	0
"HSDL1"	632
"HSDL2"	615
"HSF1"	390
"HSF2"	420
"HSF2BP"	20
"HSF4"	356
"HSF5"	9
"HSFX1"	18
"HSFX2"	18
"HSFX3"	0
"HSFX4"	0
"HSFY1"	5
"HSFY1P1"	0
"HSFY2"	5
"HSH2D"	3
"HSP90AA1"	17163
"HSP90AB1"	12799
"HSP90AB4P"	64
"HSP90B1"	3239
"HSP90B2P"	126
"HSPA12A"	4642
"HSPA12B"	59
"HSPA13"	906
"HSPA14"	386
"HSPA1A"	1606
"HSPA1B"	1722
"HSPA1L"	73
"HSPA2"	1106
"HSPA4"	2096
"HSPA4L"	1564
"HSPA5"	1895
"HSPA6"	10
"HSPA7"	20
"HSPA8"	19210
"HSPA9"	3392
"HSPB1"	713
"HSPB11"	116
"HSPB2"	46
"HSPB2-C11orf52"	5
"HSPB3"	54
"HSPB6"	33
"HSPB7"	5
"HSPB8"	1082
"HSPB9"	4
"HSPBAP1"	128
"HSPBP1"	383
"HSPC324"	0
"HSPD1"	2027
"HSPE1"	252
"HSPE1-MOB4"	436
"HSPG2"	368
"HSPH1"	4694
"HTATIP2"	152
"HTATSF1"	1311
"HTATSF1P2"	9
"HTD2"	175
"HTN1"	0
"HTN3"	0
"HTR1A"	173
"HTR1B"	77
"HTR1D"	35
"HTR1E"	183
"HTR1F"	135
"HTR2A"	1085
"HTR2A-AS1"	0
"HTR2B"	5
"HTR2C"	88
"HTR3A"	15
"HTR3B"	127
"HTR3C"	0
"HTR3D"	0
"HTR3E"	0
"HTR3E-AS1"	0
"HTR4"	79
"HTR5A"	283
"HTR5A-AS1"	193
"HTR6"	78
"HTR7"	37
"HTR7P1"	124
"HTRA1"	2374
"HTRA2"	225
"HTRA3"	2
"HTRA4"	2
"HTT"	5387
"HTT-AS"	1
"HULC"	12
"HUNK"	390
"HUS1"	325
"HUS1B"	12
"HUWE1"	11410
"HVCN1"	84
"HYAL1"	31
"HYAL2"	158
"HYAL3"	61
"HYAL4"	0
"HYALP1"	0
"HYDIN"	2802
"HYDIN2"	0
"HYI"	120
"HYKK"	64
"HYLS1"	110
"HYMAI"	25
"HYOU1"	2653
"HYPK"	116
"HYPM"	1
"IAH1"	252
"IAPP"	0
"IARS"	1980
"IARS2"	854
"IBA57"	235
"IBA57-AS1"	8
"IBSP"	1
"IBTK"	1109
"ICA1"	899
"ICA1L"	1173
"ICAM1"	21
"ICAM2"	72
"ICAM3"	12
"ICAM4"	1
"ICAM5"	672
"ICE1"	1973
"ICE2"	545
"ICK"	535
"ICMT"	564
"ICOS"	1
"ICOSLG"	139
"ID1"	85
"ID2"	902
"ID2-AS1"	42
"ID3"	113
"ID4"	603
"IDE"	595
"IDH1"	304
"IDH1-AS1"	3
"IDH2"	966
"IDH2-DT"	6
"IDH3A"	1552
"IDH3B"	805
"IDH3G"	577
"IDI1"	728
"IDI2"	0
"IDI2-AS1"	32
"IDNK"	85
"IDO1"	0
"IDO2"	0
"IDS"	22234
"IDUA"	152
"IER2"	138
"IER3"	30
"IER3-AS1"	12
"IER3IP1"	165
"IER5"	316
"IER5L"	98
"IFFO1"	407
"IFFO2"	486
"IFI16"	292
"IFI27"	123
"IFI27L1"	61
"IFI27L2"	146
"IFI30"	32
"IFI35"	47
"IFI44"	75
"IFI44L"	312
"IFI6"	593
"IFIH1"	111
"IFIT1"	789
"IFIT1B"	1
"IFIT2"	320
"IFIT3"	321
"IFIT5"	415
"IFITM1"	183
"IFITM10"	202
"IFITM2"	110
"IFITM3"	441
"IFITM4P"	3
"IFITM5"	0
"IFNA1"	0
"IFNA10"	0
"IFNA13"	2
"IFNA14"	0
"IFNA16"	0
"IFNA17"	0
"IFNA2"	8
"IFNA21"	0
"IFNA22P"	0
"IFNA4"	0
"IFNA5"	3
"IFNA6"	6
"IFNA7"	0
"IFNA8"	0
"IFNAR1"	1387
"IFNAR2"	291
"IFNB1"	0
"IFNE"	19
"IFNG"	0
"IFNG-AS1"	6
"IFNGR1"	648
"IFNGR2"	424
"IFNK"	0
"IFNL1"	0
"IFNL2"	0
"IFNL3"	0
"IFNL4"	1
"IFNLR1"	41
"IFNW1"	0
"IFRD1"	482
"IFRD2"	106
"IFT122"	779
"IFT140"	500
"IFT172"	1116
"IFT20"	192
"IFT22"	237
"IFT27"	163
"IFT43"	112
"IFT46"	428
"IFT52"	184
"IFT57"	576
"IFT74"	262
"IFT74-AS1"	0
"IFT80"	448
"IFT81"	373
"IFT88"	305
"IGBP1"	402
"IGBP1P1"	1
"IGDCC3"	85
"IGDCC4"	122
"IGF1"	145
"IGF1R"	2497
"IGF2"	101
"IGF2-AS"	0
"IGF2BP1"	0
"IGF2BP2"	15
"IGF2BP2-AS1"	0
"IGF2BP3"	22
"IGF2R"	1425
"IGFALS"	3
"IGFBP1"	2
"IGFBP2"	107
"IGFBP3"	584
"IGFBP4"	204
"IGFBP5"	1195
"IGFBP6"	94
"IGFBP7"	786
"IGFBP7-AS1"	6
"IGFBPL1"	46
"IGFL1"	0
"IGFL2"	23
"IGFL2-AS1"	0
"IGFL3"	0
"IGFL4"	9
"IGFLR1"	18
"IGFN1"	15
"IGHMBP2"	292
"IGHV1OR15-1"	0
"IGHV1OR15-3"	0
"IGIP"	1034
"IGLL1"	0
"IGLL3P"	0
"IGLL5"	1
"IGLON5"	253
"IGSF1"	76
"IGSF10"	46
"IGSF11"	872
"IGSF11-AS1"	0
"IGSF21"	819
"IGSF22"	27
"IGSF23"	0
"IGSF3"	498
"IGSF5"	14
"IGSF6"	30
"IGSF8"	1637
"IGSF9"	3
"IGSF9B"	642
"IHH"	1
"IK"	1155
"IKBIP"	28
"IKBKB"	414
"IKBKE"	22
"IKBKG"	257
"IKZF1"	56
"IKZF2"	414
"IKZF3"	60
"IKZF4"	204
"IKZF5"	427
"IL10"	0
"IL10RA"	78
"IL10RB"	114
"IL10RB-AS1"	0
"IL11"	11
"IL11RA"	160
"IL12A"	9
"IL12A-AS1"	53
"IL12B"	0
"IL12RB1"	20
"IL12RB2"	154
"IL13"	1
"IL13RA1"	270
"IL13RA2"	12
"IL15"	9
"IL15RA"	18
"IL16"	92
"IL17A"	0
"IL17B"	0
"IL17C"	0
"IL17D"	321
"IL17F"	0
"IL17RA"	313
"IL17RB"	178
"IL17RC"	176
"IL17RD"	277
"IL17RE"	11
"IL17REL"	0
"IL18"	40
"IL18BP"	88
"IL18R1"	7
"IL18RAP"	3
"IL19"	0
"IL1A"	2
"IL1B"	3
"IL1F10"	0
"IL1R1"	107
"IL1R2"	3
"IL1RAP"	334
"IL1RAPL1"	641
"IL1RAPL2"	67
"IL1RL1"	2
"IL1RL2"	37
"IL1RN"	2
"IL2"	0
"IL20"	0
"IL20RA"	34
"IL20RB"	10
"IL21"	0
"IL21-AS1"	0
"IL21R"	0
"IL21R-AS1"	0
"IL22"	0
"IL22RA1"	0
"IL22RA2"	0
"IL23A"	3
"IL23R"	0
"IL24"	0
"IL25"	0
"IL26"	0
"IL27"	0
"IL27RA"	64
"IL2RA"	0
"IL2RB"	0
"IL2RG"	6
"IL3"	0
"IL31"	0
"IL31RA"	1
"IL32"	23
"IL33"	202
"IL34"	110
"IL36A"	0
"IL36B"	0
"IL36G"	0
"IL36RN"	0
"IL37"	0
"IL3RA"	9
"IL4"	0
"IL4I1"	13
"IL4R"	200
"IL5"	0
"IL5RA"	0
"IL6"	5
"IL6R"	207
"IL6ST"	5416
"IL7"	1
"IL7R"	12
"IL9"	0
"IL9R"	3
"ILDR1"	0
"ILDR2"	1209
"ILF2"	787
"ILF3"	2129
"ILF3-AS1"	133
"ILK"	689
"ILKAP"	286
"ILVBL"	242
"IMMP1L"	62
"IMMP2L"	141
"IMMT"	1055
"IMP3"	286
"IMP4"	590
"IMPA1"	508
"IMPA1P1"	4
"IMPA2"	28
"IMPACT"	326
"IMPAD1"	1940
"IMPDH1"	339
"IMPDH2"	437
"IMPG1"	9
"IMPG2"	81
"INA"	3465
"INAFM1"	48
"INAFM2"	331
"INCA1"	14
"INCENP"	377
"INE1"	36
"INE2"	0
"INF2"	1324
"ING1"	208
"ING2"	162
"ING3"	200
"ING4"	347
"ING5"	616
"INGX"	3
"INHA"	24
"INHBA"	43
"INHBA-AS1"	85
"INHBB"	45
"INHBC"	0
"INHBE"	2
"INIP"	550
"INMT"	11
"INMT-MINDY4"	105
"INO80"	815
"INO80B"	115
"INO80B-WBP1"	279
"INO80C"	93
"INO80D"	1230
"INO80E"	210
"INPP1"	283
"INPP4A"	2698
"INPP4B"	618
"INPP5A"	677
"INPP5B"	470
"INPP5D"	241
"INPP5E"	322
"INPP5F"	3457
"INPP5J"	245
"INPP5K"	352
"INPPL1"	620
"INS"	0
"INS-IGF2"	97
"INSC"	5
"INSIG1"	556
"INSIG2"	343
"INSL3"	2
"INSL4"	0
"INSL5"	0
"INSL6"	0
"INSM1"	31
"INSM2"	33
"INSR"	1796
"INSRR"	3
"INTS1"	2232
"INTS10"	842
"INTS11"	528
"INTS12"	151
"INTS13"	235
"INTS14"	247
"INTS2"	430
"INTS3"	1677
"INTS4"	266
"INTS4P1"	213
"INTS4P2"	52
"INTS5"	177
"INTS6"	718
"INTS6-AS1"	39
"INTS6L"	401
"INTS6L-AS1"	1
"INTS7"	302
"INTS8"	602
"INTS9"	139
"INTU"	464
"INVS"	463
"IP6K1"	1752
"IP6K2"	667
"IP6K3"	82
"IPCEF1"	3275
"IPMK"	182
"IPO11"	510
"IPO11-LRRC70"	99
"IPO13"	1052
"IPO4"	116
"IPO5"	3120
"IPO5P1"	453
"IPO7"	2646
"IPO8"	1030
"IPO9"	2147
"IPO9-AS1"	5
"IPP"	149
"IPPK"	315
"IPW"	1380
"IQCA1"	496
"IQCA1L"	0
"IQCB1"	327
"IQCC"	86
"IQCD"	20
"IQCE"	1084
"IQCF1"	0
"IQCF2"	0
"IQCF3"	11
"IQCF4"	4
"IQCF5"	1
"IQCF5-AS1"	0
"IQCF6"	0
"IQCG"	185
"IQCH"	66
"IQCH-AS1"	87
"IQCJ"	171
"IQCJ-SCHIP1"	602
"IQCJ-SCHIP1-AS1"	0
"IQCK"	170
"IQCN"	32
"IQGAP1"	1710
"IQGAP2"	30
"IQGAP3"	45
"IQSEC1"	6417
"IQSEC2"	1950
"IQSEC3"	1891
"IQUB"	120
"IRAIN"	17
"IRAK1"	351
"IRAK1BP1"	147
"IRAK2"	118
"IRAK3"	243
"IRAK4"	94
"IREB2"	1294
"IRF1"	39
"IRF2"	248
"IRF2BP1"	328
"IRF2BP2"	1098
"IRF2BPL"	454
"IRF3"	197
"IRF4"	1
"IRF5"	47
"IRF6"	52
"IRF7"	27
"IRF8"	59
"IRF9"	385
"IRGC"	0
"IRGM"	1
"IRGQ"	1811
"IRS1"	483
"IRS2"	1731
"IRS4"	33
"IRX1"	0
"IRX2"	1
"IRX3"	1
"IRX4"	0
"IRX5"	0
"IRX6"	0
"ISCA1"	909
"ISCA2"	132
"ISCU"	1641
"ISG15"	78
"ISG20"	11
"ISG20L2"	272
"ISL1"	0
"ISL2"	1
"ISLR"	198
"ISLR2"	372
"ISM1"	18
"ISM1-AS1"	0
"ISM2"	4
"ISOC1"	114
"ISOC2"	124
"ISPD"	304
"ISPD-AS1"	0
"IST1"	1056
"ISX"	0
"ISX-AS1"	61
"ISY1"	179
"ISY1-RAB43"	194
"ISYNA1"	88
"ITCH"	1864
"ITFG1"	1801
"ITFG1-AS1"	6
"ITFG2"	260
"ITFG2-AS1"	12
"ITGA1"	241
"ITGA10"	111
"ITGA11"	65
"ITGA2"	142
"ITGA2B"	40
"ITGA3"	529
"ITGA4"	120
"ITGA5"	245
"ITGA6"	676
"ITGA7"	591
"ITGA8"	254
"ITGA9"	458
"ITGA9-AS1"	41
"ITGAD"	0
"ITGAE"	57
"ITGAL"	40
"ITGAM"	116
"ITGAV"	2288
"ITGAX"	141
"ITGB1"	1215
"ITGB1BP1"	689
"ITGB1BP2"	6
"ITGB2"	162
"ITGB2-AS1"	6
"ITGB3"	36
"ITGB3BP"	100
"ITGB4"	580
"ITGB5"	306
"ITGB6"	0
"ITGB7"	13
"ITGB8"	2269
"ITGBL1"	34
"ITIH1"	1
"ITIH2"	18
"ITIH3"	14
"ITIH4"	169
"ITIH4-AS1"	0
"ITIH5"	299
"ITIH6"	0
"ITK"	5
"ITLN1"	0
"ITLN2"	0
"ITM2A"	438
"ITM2B"	3640
"ITM2C"	7342
"ITPA"	160
"ITPK1"	3206
"ITPK1-AS1"	0
"ITPKA"	496
"ITPKB"	2351
"ITPKB-IT1"	8
"ITPKC"	173
"ITPR1"	9161
"ITPR1-AS1"	25
"ITPR2"	2923
"ITPR3"	90
"ITPRIP"	89
"ITPRIPL1"	24
"ITPRIPL2"	192
"ITSN1"	3730
"ITSN2"	1520
"IVD"	756
"IVL"	0
"IVNS1ABP"	863
"IWS1"	684
"IYD"	0
"IZUMO1"	3
"IZUMO1R"	0
"IZUMO2"	0
"IZUMO3"	0
"IZUMO4"	66
"JADE1"	757
"JADE2"	1556
"JADE3"	65
"JAG1"	480
"JAG2"	350
"JAGN1"	105
"JAK1"	2124
"JAK2"	767
"JAK3"	165
"JAKMIP1"	1422
"JAKMIP2"	1570
"JAKMIP2-AS1"	4
"JAKMIP3"	761
"JAM2"	812
"JAM3"	898
"JAML"	4
"JARID2"	741
"JARID2-AS1"	0
"JAZF1"	632
"JAZF1-AS1"	52
"JCAD"	1615
"JCHAIN"	1
"JDP2"	312
"JHDM1D-AS1"	42
"JHY"	192
"JKAMP"	431
"JMJD1C"	3143
"JMJD1C-AS1"	4
"JMJD4"	133
"JMJD6"	551
"JMJD7"	130
"JMJD7-PLA2G4B"	190
"JMJD8"	280
"JMY"	1542
"JOSD1"	935
"JOSD2"	88
"JPH1"	433
"JPH2"	19
"JPH3"	2454
"JPH4"	3287
"JPT1"	456
"JPT2"	134
"JPX"	41
"JRK"	659
"JRKL"	192
"JRKL-AS1"	0
"JSRP1"	2
"JTB"	398
"JUN"	1088
"JUNB"	249
"JUND"	1144
"JUP"	186
"KAAG1"	0
"KALRN"	10126
"KANK1"	1065
"KANK2"	281
"KANK3"	48
"KANK4"	26
"KANSL1"	1608
"KANSL1-AS1"	4
"KANSL1L"	531
"KANSL2"	261
"KANSL3"	1036
"KANTR"	543
"KARS"	755
"KAT14"	594
"KAT2A"	1160
"KAT2B"	1308
"KAT5"	582
"KAT6A"	1863
"KAT6B"	1686
"KAT7"	1344
"KAT8"	486
"KATNA1"	91
"KATNAL1"	1205
"KATNAL2"	259
"KATNB1"	667
"KATNBL1"	268
"KATNBL1P6"	0
"KAZALD1"	16
"KAZN"	991
"KAZN-AS1"	0
"KBTBD11"	3453
"KBTBD11-OT1"	13
"KBTBD12"	174
"KBTBD13"	0
"KBTBD2"	816
"KBTBD3"	304
"KBTBD4"	231
"KBTBD6"	709
"KBTBD7"	329
"KBTBD8"	123
"KC6"	3
"KCCAT198"	0
"KCCAT333"	3
"KCMF1"	807
"KCNA1"	1883
"KCNA10"	0
"KCNA2"	2124
"KCNA3"	686
"KCNA4"	458
"KCNA5"	65
"KCNA6"	701
"KCNA7"	0
"KCNAB1"	891
"KCNAB1-AS1"	0
"KCNAB1-AS2"	0
"KCNAB2"	4887
"KCNAB3"	197
"KCNB1"	6583
"KCNB2"	412
"KCNC1"	1623
"KCNC2"	2907
"KCNC3"	904
"KCNC4"	585
"KCNC4-AS1"	11
"KCND1"	67
"KCND2"	919
"KCND3"	1033
"KCND3-AS1"	0
"KCND3-IT1"	35
"KCNE1"	6
"KCNE1B"	0
"KCNE2"	6
"KCNE3"	34
"KCNE4"	27
"KCNE5"	14
"KCNF1"	404
"KCNG1"	136
"KCNG2"	4
"KCNG3"	169
"KCNG4"	7
"KCNH1"	2116
"KCNH1-IT1"	40
"KCNH2"	287
"KCNH3"	1522
"KCNH4"	99
"KCNH5"	431
"KCNH6"	16
"KCNH7"	739
"KCNH8"	328
"KCNIP1"	288
"KCNIP2"	1108
"KCNIP2-AS1"	3
"KCNIP3"	638
"KCNIP4"	1469
"KCNIP4-IT1"	3321
"KCNJ1"	7
"KCNJ10"	2181
"KCNJ11"	217
"KCNJ12"	126
"KCNJ13"	3
"KCNJ14"	35
"KCNJ15"	1
"KCNJ16"	373
"KCNJ18"	32
"KCNJ2"	421
"KCNJ2-AS1"	25
"KCNJ3"	1640
"KCNJ4"	717
"KCNJ5"	32
"KCNJ6"	531
"KCNJ8"	61
"KCNJ9"	1331
"KCNK1"	574
"KCNK10"	307
"KCNK12"	97
"KCNK13"	10
"KCNK15"	7
"KCNK15-AS1"	22
"KCNK16"	0
"KCNK17"	1
"KCNK18"	0
"KCNK2"	121
"KCNK3"	195
"KCNK4"	38
"KCNK4-TEX40"	50
"KCNK5"	4
"KCNK6"	16
"KCNK7"	6
"KCNK9"	223
"KCNMA1"	7086
"KCNMA1-AS1"	0
"KCNMA1-AS2"	0
"KCNMA1-AS3"	0
"KCNMB1"	21
"KCNMB2"	112
"KCNMB2-AS1"	7
"KCNMB3"	52
"KCNMB4"	1084
"KCNN1"	596
"KCNN2"	561
"KCNN3"	1341
"KCNN4"	15
"KCNQ1"	14
"KCNQ1-AS1"	0
"KCNQ1DN"	1
"KCNQ1OT1"	2401
"KCNQ2"	4870
"KCNQ3"	4147
"KCNQ4"	119
"KCNQ5"	2744
"KCNQ5-AS1"	0
"KCNQ5-IT1"	167
"KCNRG"	35
"KCNS1"	1457
"KCNS2"	602
"KCNS3"	56
"KCNT1"	1663
"KCNT2"	489
"KCNU1"	0
"KCNV1"	1235
"KCNV2"	0
"KCP"	3
"KCTD1"	1078
"KCTD10"	632
"KCTD11"	41
"KCTD12"	1118
"KCTD13"	291
"KCTD14"	10
"KCTD15"	402
"KCTD16"	1745
"KCTD17"	361
"KCTD18"	178
"KCTD19"	1
"KCTD2"	1657
"KCTD20"	917
"KCTD21"	265
"KCTD21-AS1"	2
"KCTD3"	859
"KCTD4"	92
"KCTD5"	111
"KCTD6"	277
"KCTD7"	560
"KCTD8"	183
"KCTD9"	362
"KDELC1"	77
"KDELC2"	94
"KDELR1"	319
"KDELR2"	394
"KDELR3"	17
"KDF1"	10
"KDM1A"	1128
"KDM1B"	394
"KDM2A"	1394
"KDM2B"	531
"KDM3A"	1114
"KDM3B"	2047
"KDM4A"	921
"KDM4A-AS1"	8
"KDM4B"	551
"KDM4C"	948
"KDM4D"	25
"KDM4E"	0
"KDM5A"	1937
"KDM5B"	1167
"KDM5C"	1543
"KDM5D"	1514
"KDM6A"	540
"KDM6B"	246
"KDM7A"	726
"KDM8"	91
"KDR"	108
"KDSR"	453
"KEAP1"	477
"KEL"	60
"KERA"	0
"KHDC1"	86
"KHDC1L"	3
"KHDC3L"	1
"KHDC4"	534
"KHDRBS1"	1114
"KHDRBS2"	1471
"KHDRBS3"	1283
"KHK"	130
"KHNYN"	327
"KHSRP"	967
"KIAA0040"	70
"KIAA0087"	0
"KIAA0100"	3847
"KIAA0141"	760
"KIAA0232"	2761
"KIAA0319"	1312
"KIAA0319L"	1536
"KIAA0355"	479
"KIAA0368"	3715
"KIAA0391"	365
"KIAA0408"	1806
"KIAA0513"	7987
"KIAA0556"	554
"KIAA0586"	671
"KIAA0753"	636
"KIAA0754"	442
"KIAA0825"	393
"KIAA0895"	253
"KIAA0895L"	568
"KIAA0930"	3045
"KIAA1024"	181
"KIAA1024L"	0
"KIAA1107"	4304
"KIAA1109"	9962
"KIAA1143"	743
"KIAA1147"	2084
"KIAA1191"	1496
"KIAA1210"	1
"KIAA1211"	539
"KIAA1211L"	1431
"KIAA1217"	1231
"KIAA1257"	103
"KIAA1324"	922
"KIAA1324L"	849
"KIAA1328"	351
"KIAA1456"	802
"KIAA1468"	1546
"KIAA1522"	683
"KIAA1549"	1351
"KIAA1549L"	7880
"KIAA1551"	1126
"KIAA1586"	384
"KIAA1614"	149
"KIAA1614-AS1"	24
"KIAA1656"	61
"KIAA1671"	1710
"KIAA1755"	379
"KIAA1841"	633
"KIAA1958"	369
"KIAA2012"	81
"KIAA2013"	363
"KIAA2026"	2064
"KIDINS220"	5910
"KIF11"	43
"KIF12"	25
"KIF13A"	1545
"KIF13B"	1042
"KIF14"	8
"KIF15"	39
"KIF16B"	590
"KIF17"	295
"KIF18A"	3
"KIF18B"	5
"KIF19"	163
"KIF1A"	26754
"KIF1B"	15561
"KIF1BP"	968
"KIF1C"	1558
"KIF20A"	0
"KIF20B"	154
"KIF21A"	4411
"KIF21B"	2547
"KIF22"	158
"KIF23"	12
"KIF24"	110
"KIF25"	3
"KIF25-AS1"	4
"KIF26A"	34
"KIF26B"	529
"KIF26B-AS1"	0
"KIF27"	349
"KIF2A"	1700
"KIF2B"	0
"KIF2C"	11
"KIF3A"	3701
"KIF3B"	2630
"KIF3C"	5635
"KIF4A"	21
"KIF4B"	25
"KIF5A"	29995
"KIF5B"	4141
"KIF5C"	16208
"KIF6"	215
"KIF7"	96
"KIF9"	90
"KIF9-AS1"	86
"KIFAP3"	2575
"KIFC1"	4
"KIFC2"	1916
"KIFC3"	433
"KIN"	308
"KIR2DL1"	0
"KIR2DL2"	0
"KIR2DL3"	0
"KIR2DL4"	0
"KIR2DL5A"	0
"KIR2DL5B"	0
"KIR2DS1"	0
"KIR2DS2"	0
"KIR2DS3"	0
"KIR2DS4"	0
"KIR2DS5"	0
"KIR3DL1"	0
"KIR3DL2"	0
"KIR3DL3"	0
"KIR3DS1"	0
"KIR3DX1"	3
"KIRREL1"	88
"KIRREL1-IT1"	4
"KIRREL2"	7
"KIRREL3"	774
"KIRREL3-AS2"	0
"KIRREL3-AS3"	8
"KISS1"	0
"KISS1R"	1
"KIT"	708
"KITLG"	798
"KIZ"	554
"KIZ-AS1"	0
"KL"	23
"KLB"	3
"KLC1"	6064
"KLC2"	2144
"KLC3"	2
"KLC4"	398
"KLF1"	0
"KLF10"	121
"KLF11"	111
"KLF12"	1695
"KLF13"	1985
"KLF14"	0
"KLF15"	373
"KLF16"	245
"KLF17"	2
"KLF2"	29
"KLF3"	531
"KLF3-AS1"	71
"KLF4"	41
"KLF5"	68
"KLF6"	418
"KLF7"	848
"KLF8"	367
"KLF9"	1860
"KLHDC1"	269
"KLHDC10"	1434
"KLHDC2"	599
"KLHDC3"	2332
"KLHDC4"	151
"KLHDC7A"	3
"KLHDC7B"	0
"KLHDC8A"	69
"KLHDC8B"	120
"KLHDC9"	154
"KLHL1"	40
"KLHL10"	5
"KLHL11"	1498
"KLHL12"	759
"KLHL13"	101
"KLHL14"	18
"KLHL15"	280
"KLHL17"	79
"KLHL18"	528
"KLHL2"	1388
"KLHL20"	295
"KLHL21"	718
"KLHL22"	484
"KLHL23"	315
"KLHL24"	2842
"KLHL25"	176
"KLHL26"	276
"KLHL28"	509
"KLHL29"	466
"KLHL3"	965
"KLHL30"	2
"KLHL31"	16
"KLHL32"	653
"KLHL33"	1
"KLHL34"	0
"KLHL35"	31
"KLHL36"	698
"KLHL38"	15
"KLHL4"	327
"KLHL40"	1
"KLHL41"	42
"KLHL42"	1513
"KLHL5"	1117
"KLHL6"	41
"KLHL6-AS1"	0
"KLHL7"	634
"KLHL7-AS1"	11
"KLHL8"	609
"KLHL9"	775
"KLK1"	0
"KLK10"	5
"KLK11"	0
"KLK12"	0
"KLK13"	0
"KLK14"	7
"KLK15"	0
"KLK2"	0
"KLK3"	0
"KLK4"	0
"KLK5"	8
"KLK6"	146
"KLK7"	101
"KLK8"	0
"KLK9"	0
"KLKB1"	58
"KLKP1"	0
"KLLN"	17
"KLRA1P"	70
"KLRB1"	1
"KLRC1"	3
"KLRC2"	10
"KLRC3"	17
"KLRC4"	8
"KLRC4-KLRK1"	10
"KLRD1"	31
"KLRF1"	1
"KLRF2"	0
"KLRG1"	42
"KLRG2"	0
"KLRK1"	6
"KMO"	48
"KMT2A"	6119
"KMT2B"	592
"KMT2C"	5712
"KMT2D"	3732
